Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance
05/30/2017,10.95,11.27,10.9,11.12,11.12,3.5339e+07,0.0109091,0.0109091,0.0253855,-0.025209, 0.0253855,0,0.0109091, 25.8786,50.9384, 0, -10.85, 11.0598, 1521.87, 0, -12600.4,3.56362,4322.8
05/31/2017,11.29,11.49,11.1,11.19,11.19,4.2929e+07,0.00629496,0.00629496,0.025045,-0.0248713, 0.025045,0,0.00629496, 26.0792,50.9384, 0, -6.27523, 11.1549, 1515.6, 0, -12526.9,3.49848,4432.61
06/01/2017,11.25,11.29,10.81,10.93,10.93,4.8002e+07,-0.023235,-0.023235,0.0250221,-0.0248487, 0.0250221,0,-0.023235, 26.0927,50.9384, 0, 23.5092, 11.0592, 1539.11, 0, -12783.4,3.46213,4038.98
06/02/2017,10.93,10.96,10.57,10.9,10.9,4.30562e+07,-0.00274474,-0.00274474,0.0251777,-0.0250015, 0.0251777,0,-0.00274474, 26.0007,50.9384, 0, 2.74851, 10.915, 1541.85, 0, -12810,3.45961,3996.23
06/05/2017,10.84,11.34,10.8,11.24,11.24,6.62073e+07,0.0311927,0.0311927,0.0250808,-0.0249051, 0.0250808,0.0059623,0.0250808, 26.2133,51.2421, 5.9446, -24.7715, 11.0358, 1517.08, 0, -12533.8,2.80437,4518.21
06/06/2017,11.27,12.24,11.24,12.03,12.03,1.14999e+08,0.0702847,0.0702847,0.0252865,-0.0251112, 0.0252865,0.0438884,0.0252865, 27.2365,53.4911, 42.9526, -24.9721, 11.3812, 1492.11, 0, -12248.3,1.33007,5701.83
06/07/2017,12.42,12.96,12.23,12.38,12.38,1.51006e+08,0.0290939,0.0290939,0.0264721,-0.0262909, 0.0264721,0.00255417,0.0264721, 26.5871,53.6277, 2.55091, -26.1278, 12.1882, 1465.98, 0, -11925.9,3.8948,6222.95
06/08/2017,12.81,12.91,12.4,12.9,12.9,8.95151e+07,0.0420032,0.0420032,0.0264926,-0.0263145, 0.0264926,0.0151103,0.0264926, 26.9765,54.438, 14.9973, -26.1477, 12.5429, 1439.84, 0, -11595.2,2.80296,6978.73
06/09/2017,13.1,13.4,11.63,12.28,12.28,1.67454e+08,-0.048062,-0.048062,0.026797,-0.0266192, 0.026797,-0.0220292,-0.0266192, 26.2036,53.2388, -22.2754, 26.98, 12.7271, 1466.82, 0, -11936,2.50035,6076.47
06/12/2017,11.75,12.35,11.27,12.09,12.09,1.25782e+08,-0.0154723,-0.0154723,0.0274927,-0.0273081, 0.0274927,0,-0.0154723, 25.8023,53.2388, 0, 15.5933, 12.1846, 1482.41, 0, -12121.4,4.60485,5800.9
06/13/2017,12.33,12.48,11.67,11.96,11.96,8.73023e+07,-0.0107527,-0.0107527,0.0273973,-0.0272126, 0.0273973,0,-0.0107527, 25.8568,53.2388, 0, 10.8109, 12.0248, 1493.22, 0, -12246.9,4.51297,5612
06/14/2017,11.91,12.05,11.65,11.77,11.77,5.19094e+07,-0.0158863,-0.0158863,0.0273538,-0.0271684, 0.0273538,0,-0.0158863, 25.8817,53.2388, 0, 16.0138, 11.8646, 1509.23, 0, -12432.5,4.43872,5331.21
06/15/2017,11.34,11.58,11.21,11.5,11.5,6.1666e+07,-0.0229397,-0.0229397,0.0259964,-0.0258189, 0.0259964,0,-0.0229397, 26.6772,53.2388, 0, 23.2069, 11.6342, 1532.44, 0, -12698.5,3.93128,4924.54
06/16/2017,11.66,11.83,11.28,11.44,11.44,5.97795e+07,-0.00521739,-0.00521739,0.0262028,-0.0260207, 0.0262028,0,-0.00521739, 26.5539,53.2388, 0, 5.23105, 11.47, 1537.67, 0, -12754.6,3.93757,4836.37
06/19/2017,11.63,12.12,11.62,11.93,11.93,6.18036e+07,0.0428322,0.0428322,0.0259431,-0.0257626, 0.0259431,0.016462,0.0259431, 27.1489,54.1152, 16.328, -25.6123, 11.5874, 1512.06, 0, -12455.4,2.38564,5583.44
06/20/2017,12.19,12.93,12.18,12.64,12.64,1.18002e+08,0.0595138,0.0595138,0.0263086,-0.0261274, 0.0263086,0.0323541,0.0263086, 27.7983,55.8661, 31.8417, -25.9685, 12.0859, 1486.09, 0, -12139.7,1.87577,6644.49
06/21/2017,13.36,14.01,13.13,13.98,13.98,1.88796e+08,0.106013,0.0789257,0.0268823,-0.0266997, 0.0268823,0.0770589,0.0268823, 29.5595,60.1711, 74.2341, -26.5273, 12.8088, 1459.56, 0, -11798.7,1.19698,8605.98
06/22/2017,14.1,14.5,13.56,14.38,14.38,1.49594e+08,0.0286123,0.0286123,0.0280558,-0.0278682, 0.0280558,0.000541356,0.0280558, 28.818,60.2036, 0.541209, -27.6694, 14.1748, 1431.89, 0, -11401,5.47305,9189.6
06/23/2017,14.15,14.67,13.9,14.17,14.17,2.00777e+08,-0.0146036,-0.0146036,0.0275422,-0.0273619, 0.0275422,0,-0.0146036, 29.1458,60.2036, 0, 14.7113, 14.2746, 1446.61, 0, -11605.6,5.41417,8892.78
06/26/2017,14.39,14.49,13.84,14.08,14.08,1.01012e+08,-0.00635145,-0.00635145,0.0276124,-0.0274297, 0.0276124,0,-0.00635145, 29.1007,60.2036, 0, 6.3717, 14.1249, 1452.98, 0, -11690.2,5.38475,8767.68
06/27/2017,13.76,14.04,13.37,13.4,13.4,8.93197e+07,-0.0482955,-0.0482955,0.0276438,-0.0274604, 0.0276438,-0.0214234,-0.0274604, 28.4575,58.9139, -21.6562, 27.8445, 13.8853, 1480.82, 0, -12073.9,2.98033,7769.12
06/28/2017,13.65,13.7,13.09,13.23,13.23,8.52669e+07,-0.0126866,-0.0126866,0.0283547,-0.0281639, 0.0283547,0,-0.0126866, 28.0164,58.9139, 0, 12.7677, 13.3147, 1493.59, 0, -12238.5,5.35243,7521.65
06/29/2017,13.06,13.15,12.45,12.6,12.6,8.76344e+07,-0.047619,-0.047619,0.0272411,-0.0270574, 0.0272411,-0.0211334,-0.0270574, 28.1053,57.6688, -21.3599, 27.4302, 13.0498, 1521.02, 0, -12593.8,2.7186,6571.07
06/30/2017,12.57,12.83,12.36,12.48,12.48,5.92674e+07,-0.00952381,-0.00952381,0.0264103,-0.0262288, 0.0264103,0,-0.00952381, 28.6301,57.6688, 0, 9.56945, 12.5399, 1530.59, 0, -12709.4,4.37329,6392.35
07/03/2017,12.57,12.73,12.13,12.15,12.15,3.99291e+07,-0.0264423,-0.0264423,0.0264499,-0.0262666, 0.0264499,-0.000180422,-0.0262666, 28.5996,57.6584, -0.180438, 26.6178, 12.315, 1557.21, 0, -13032.9,4.27838,5887.14
07/05/2017,12.36,13.21,12.32,13.19,13.19,9.94502e+07,0.0855967,0.0793497,0.0266455,-0.0264587, 0.0266455,0.0574212,0.0266455, 30.11,60.9692, 55.8331, -26.2967, 12.3108, 1530.91, 0, -12707.8,1.38517,7484.9
07/06/2017,12.94,13.32,12.67,13.02,13.02,8.89278e+07,-0.0128886,-0.0128886,0.0277548,-0.0275627, 0.0277548,0,-0.0128886, 29.3784,60.9692, 0, 12.9723, 13.1047, 1543.88, 0, -12872.8,5.04747,7228.6
07/07/2017,13.27,13.75,13.18,13.36,13.36,8.83921e+07,0.0261137,0.0261137,0.0277484,-0.0275563, 0.0277484,0,0.0261137, 29.3825,60.9692, 0, -25.7785, 13.1889, 1518.1, 0, -12527.7,5.07756,7754.19
07/10/2017,13.61,13.88,13.27,13.81,13.81,7.83202e+07,0.0336826,0.0336826,0.0278379,-0.0276474, 0.0278379,0.00568639,0.0278379, 29.4914,61.3159, 5.67028, -27.4575, 13.5447, 1490.65, 0, -12151.4,4.35803,8434.4
07/11/2017,13.77,14.1,13.62,13.89,13.89,7.11023e+07,0.0057929,0.0057929,0.0280107,-0.0278216, 0.0280107,0,0.0057929, 29.3795,61.3159, 0, -5.77619, 13.8499, 1484.87, 0, -12066,5.43334,8558.86
07/12/2017,14.17,14.39,13.96,14.29,14.29,7.85084e+07,0.0287977,0.0287977,0.028004,-0.0278156, 0.028004,0.000772046,0.028004, 29.4065,61.3633, 0.771748, -27.6191, 14.0831, 1457.25, 0, -11671.7,5.37403,9152.47
07/13/2017,14.33,14.49,13.43,13.53,13.53,1.11657e+08,-0.053184,-0.053184,0.0281079,-0.0279214, 0.0281079,-0.0259883,-0.0279214, 28.577,59.7685, -26.332, 28.3186, 14.0891, 1485.57, 0, -12067.8,2.88256,8032.01
07/14/2017,13.46,13.93,13.32,13.92,13.92,8.20846e+07,0.0288248,0.0288248,0.0289504,-0.0287557, 0.0289504,0,0.0288248, 28.0557,59.7685, 0, -28.4172, 13.7236, 1457.15, 0, -11672,5.75105,8611.55
07/17/2017,14.03,14.12,13.51,13.8,13.8,7.16908e+07,-0.00862069,-0.00862069,0.0288535,-0.028663, 0.0288535,0,-0.00862069, 28.1149,59.7685, 0, 8.65806, 13.8599, 1465.81, 0, -11786.2,5.76932,8441.94
07/18/2017,13.29,13.53,13.15,13.48,13.48,7.83665e+07,-0.0231884,-0.0231884,0.0288892,-0.0286976, 0.0288892,0,-0.0231884, 28.093,59.7685, 0, 23.4615, 13.6391, 1489.27, 0, -12100.5,5.6915,7974.84
07/19/2017,13.62,13.74,13.41,13.55,13.55,5.19578e+07,0.00519288,0.00519288,0.0289547,-0.0287604, 0.0289547,0,0.00519288, 28.0531,59.7685, 0, -5.17944, 13.515, 1484.09, 0, -12024.9,5.66528,8084.57
07/20/2017,13.61,13.89,13.45,13.8,13.8,4.77075e+07,0.0184502,0.0184502,0.0279484,-0.0277614, 0.0279484,0,0.0184502, 28.6773,59.7685, 0, -18.282, 13.6744, 1465.81, 0, -11769.5,5.34065,8458.64
07/21/2017,13.7,14.05,13.62,13.88,13.88,5.10457e+07,0.0057971,0.0057971,0.0278439,-0.0276583, 0.0278439,0,0.0057971, 28.7433,59.7685, 0, -5.78036, 13.8399, 1460.03, 0, -11684.2,5.36495,8581.04
07/24/2017,14,14.44,13.97,14.16,14.16,7.10149e+07,0.0201729,0.0201729,0.0274675,-0.0272848, 0.0274675,0,0.0201729, 28.983,59.7685, 0, -19.9721, 14.0193, 1440.06, 0, -11398.9,5.28854,8992.33
07/25/2017,14.29,14.32,13.87,14.11,14.11,9.80474e+07,-0.00353107,-0.00353107,0.0268823,-0.0267049, 0.0268823,0,-0.00353107, 29.3617,59.7685, 0, 3.53732, 14.135, 1443.6, 0, -11443.8,5.10738,8925.34
07/26/2017,15.13,15.65,14.4,14.76,14.76,2.36083e+08,0.0460666,0.0460666,0.0267969,-0.0266191, 0.0267969,0.0187669,0.0267969, 29.9697,60.8902, 18.5929, -26.4441, 14.2978, 1417.15, 0, -11062.7,3.01906,9854.48
07/27/2017,14.99,15.04,13.7,14.12,14.12,1.30304e+08,-0.0433604,-0.0433604,0.0271441,-0.0269665, 0.0271441,-0.0168483,-0.0269665, 29.2381,59.8643, -16.9918, 27.3368, 14.5596, 1444.49, 0, -11457.4,3.30124,8938.78
07/28/2017,13.85,14.1,13.68,13.95,13.95,6.67638e+07,-0.0120397,-0.0120397,0.0276309,-0.0274479, 0.0276309,0,-0.0120397, 28.9249,59.8643, 0, 12.1127, 14.0347, 1456.6, 0, -11622,5.35754,8697.55
07/31/2017,14.09,14.22,13.47,13.61,13.61,6.91087e+07,-0.0243728,-0.0243728,0.0275062,-0.0273233, 0.0275062,0,-0.0243728, 29.0047,59.8643, 0, 24.6747, 13.779, 1481.28, 0, -11956.8,5.21251,8203.35
08/01/2017,13.72,13.86,13.45,13.71,13.71,4.91499e+07,0.00734754,0.00734754,0.0276984,-0.0275119, 0.0276984,0,0.00734754, 28.8818,59.8643, 0, -7.32068, 13.6599, 1473.95, 0, -11851.6,5.23997,8356.35
08/02/2017,13.81,13.93,13.12,13.37,13.37,6.75022e+07,-0.0247994,-0.0247994,0.027344,-0.0271607, 0.027344,0,-0.0247994, 29.1089,59.8643, 0, 25.1121, 13.5389, 1499.07, 0, -12186.5,5.0615,7856.03
08/03/2017,13.42,13.52,13.08,13.24,13.24,5.25574e+07,-0.00972326,-0.00972326,0.0267225,-0.0265409, 0.0267225,0,-0.00972326, 29.5136,59.8643, 0, 9.77084, 13.3048, 1508.84, 0, -12311.7,4.75045,7665.27
08/04/2017,13.2,13.36,13.02,13.12,13.12,6.4254e+07,-0.00906344,-0.00906344,0.0250539,-0.0248823, 0.0250539,0,-0.00906344, 30.6428,59.8643, 0, 9.10477, 13.1799, 1517.94, 0, -12427.6,4.13648,7487.8
08/07/2017,13.33,13.57,13.27,13.43,13.43,5.74868e+07,0.023628,0.023628,0.0247934,-0.0246214, 0.0247934,0,0.023628, 30.825,59.8643, 0, -23.3532, 13.2741, 1494.59, 0, -12113.5,4.07987,7958.8
08/08/2017,13.48,13.55,13.08,13.11,13.11,4.7338e+07,-0.0238273,-0.0238273,0.0249419,-0.0247704, 0.0249419,0,-0.0238273, 30.7209,59.8643, 0, 24.1157, 13.269, 1518.7, 0, -12429.4,4.12731,7480.82
08/09/2017,12.76,12.89,12.54,12.83,12.83,5.88615e+07,-0.0213577,-0.0213577,0.0250749,-0.0249008, 0.0250749,0,-0.0213577, 30.6282,59.8643, 0, 21.5891, 12.9692, 1540.29, 0, -12705.3,4.07719,7056.65
08/10/2017,12.7,12.92,12.11,12.12,12.12,8.31134e+07,-0.055339,-0.055339,0.0245553,-0.0243834, 0.0245553,-0.0317294,-0.0243834, 30.0094,57.9648, -32.2437, 24.6855, 12.6726, 1564.98, 0, -13016.5,1.6602,5951.06
08/11/2017,12.04,12.39,11.88,12.23,12.23,6.35588e+07,0.00907591,0.00907591,0.0253441,-0.0251643, 0.0253441,0,0.00907591, 29.4759,57.9648, 0, -9.03497, 12.1749, 1555.94, 0, -12902.6,3.91009,6126.62
08/14/2017,12.58,12.85,12.58,12.76,12.76,6.44261e+07,0.0433361,0.0433361,0.0247741,-0.0245997, 0.0247741,0.0181132,0.0247741, 30.4009,59.0148, 17.9511, -24.4722, 12.3806, 1531.47, 0, -12597.4,2.1947,6944.18
08/15/2017,13.01,13.14,12.75,13.02,13.02,5.79903e+07,0.0203762,0.0203762,0.0252832,-0.0251066, 0.0252832,0,0.0203762, 30.0512,59.0148, 0, -20.1714, 12.8893, 1511.3, 0, -12333.3,4.1197,7343.85
08/16/2017,13.17,13.19,12.52,12.63,12.63,6.46394e+07,-0.0299539,-0.0299539,0.0251557,-0.0249819, 0.0251557,-0.00509942,-0.0249819, 29.9846,58.7138, -5.11246, 25.2992, 12.8563, 1536.6, 0, -12655.2,3.37822,6752.1
08/17/2017,12.46,12.65,12.32,12.34,12.34,4.7371e+07,-0.0229612,-0.0229612,0.0235844,-0.0234195, 0.0235844,0,-0.0229612, 31.0828,58.7138, 0, 23.2289, 12.4842, 1559.83, 0, -12941.7,3.47199,6306.6
08/18/2017,12.43,12.56,12.25,12.37,12.37,3.75217e+07,0.00243112,0.00243112,0.0236905,-0.0235221, 0.0236905,0,0.00243112, 31.0067,58.7138, 0, -2.42817, 12.355, 1557.4, 0, -12908.2,3.46707,6356.83
08/21/2017,12.42,12.42,11.86,12.05,12.05,5.88885e+07,-0.025869,-0.025869,0.0234485,-0.023282, 0.0234485,-0.00264874,-0.023282, 31.098,58.5583, -2.65225, 23.5573, 12.2252, 1580.96, 0, -13193.2,3.01758,5857.35
08/22/2017,12.2,12.33,12.1,12.17,12.17,3.90332e+07,0.00995851,0.00995851,0.0231742,-0.0230079, 0.0231742,0,0.00995851, 31.2963,58.5583, 0, -9.90925, 12.1099, 1571.05, 0, -13069.9,3.25177,6049.72
08/23/2017,12,12.54,11.95,12.48,12.48,4.43454e+07,0.0254725,0.0254725,0.0232069,-0.0230408, 0.0232069,0.00221419,0.0232069, 31.3418,58.688, 2.21174, -22.9417, 12.3104, 1548.11, 0, -12784.5,3.02621,6535.88
08/24/2017,12.69,12.71,12.39,12.5,12.5,3.72697e+07,0.00160256,0.00160256,0.0231389,-0.0229748, 0.0231389,0,0.00160256, 31.3913,58.688, 0, -1.60128, 12.49, 1546.51, 0, -12761.2,3.34363,6570.17
08/25/2017,12.51,12.57,12.25,12.43,12.43,2.9732e+07,-0.0056,-0.0056,0.0223022,-0.0221441, 0.0223022,0,-0.0056, 32.0102,58.688, 0, 5.61574, 12.465, 1552.12, 0, -12828.1,3.09996,6464.82
08/28/2017,12.53,12.55,12.16,12.23,12.23,3.59696e+07,-0.0160901,-0.0160901,0.0219466,-0.0217901, 0.0219466,0,-0.0160901, 32.2788,58.688, 0, 16.221, 12.3296, 1568.34, 0, -13025.1,2.96929,6155.75
08/29/2017,12,12.18,11.93,12.15,12.15,3.36181e+07,-0.00654129,-0.00654129,0.0219936,-0.0218355, 0.0219936,0,-0.00654129, 32.2431,58.688, 0, 6.56278, 12.1899, 1574.91, 0, -13102.1,2.94825,6032.97
08/30/2017,12.19,12.68,12.16,12.67,12.67,4.3933e+07,0.0427984,0.0427984,0.0218564,-0.0216989, 0.0218564,0.0204941,0.0218564, 33.0104,59.8907, 20.2869, -21.6209, 12.2821, 1553.28, 0, -12835.1,1.51397,6845.05
08/31/2017,12.82,13.16,12.79,13,13,5.18221e+07,0.0260458,0.0260458,0.0225614,-0.0224001, 0.0225614,0.00340746,0.0225614, 32.5792,60.0948, 3.40167, -22.3107, 12.8121, 1530.97, 0, -12546.4,2.83295,7356.27
09/01/2017,13.12,13.49,13.04,13.19,13.19,5.31586e+07,0.0146154,0.0146154,0.0226862,-0.022526, 0.0226862,0,0.0146154, 32.4844,60.0948, 0, -14.5096, 13.0947, 1516.46, 0, -12353,3.36967,7649.15
09/05/2017,12.88,13.18,12.65,12.92,12.92,5.14455e+07,-0.0204701,-0.0204701,0.0227563,-0.0225967, 0.0227563,0,-0.0204701, 32.4313,60.0948, 0, 20.6825, 13.0543, 1537.15, 0, -12619.6,3.38009,7240.3
09/06/2017,13.02,13.08,12.75,12.86,12.86,3.41824e+07,-0.00464396,-0.00464396,0.0227037,-0.0225431, 0.0227037,0,-0.00464396, 32.4711,60.0948, 0, 4.65478, 12.89, 1541.8, 0, -12676.3,3.32212,7151.26
09/07/2017,12.84,12.94,12.6,12.63,12.63,3.58169e+07,-0.0178849,-0.0178849,0.0227047,-0.0225438, 0.0227047,0,-0.0178849, 32.4704,60.0948, 0, 18.0468, 12.7445, 1559.85, 0, -12903,3.28491,6797.86
09/08/2017,12.57,12.61,12.04,12.25,12.25,6.08862e+07,-0.0300871,-0.0300871,0.0219012,-0.0217448, 0.0219012,-0.00852776,-0.0217448, 32.8058,59.5823, -8.56433, 21.9847, 12.4919, 1581.83, 0, -13175.5,2.15199,6201.95
09/11/2017,12.46,12.74,12.4,12.55,12.55,4.33461e+07,0.0244898,0.0244898,0.021589,-0.021433, 0.021589,0.00283947,0.021589, 33.1422,59.7515, 2.83544, -21.3593, 12.3815, 1560.47, 0, -12908.5,2.55004,6675.45
09/12/2017,12.66,12.68,12.21,12.3,12.3,5.44131e+07,-0.0199203,-0.0199203,0.0218598,-0.0217028, 0.0218598,0,-0.0199203, 32.931,59.7515, 0, 20.1214, 12.4244, 1580.6, 0, -13155.5,2.9685,6285.8
09/13/2017,12.22,12.36,12.12,12.22,12.22,3.72107e+07,-0.00650407,-0.00650407,0.0217982,-0.0216407, 0.0217982,0,-0.00650407, 32.9788,59.7515, 0, 6.52531, 12.2599, 1587.12, 0, -13232.6,2.91273,6162
09/14/2017,12.15,12.46,12.11,12.26,12.26,3.72202e+07,0.00327332,0.00327332,0.0217602,-0.0216025, 0.0217602,0,0.00327332, 33.0084,59.7515, 0, -3.26798, 12.24, 1583.85, 0, -13189.7,2.89785,6228.32
09/15/2017,12.33,12.66,12.31,12.52,12.52,5.03374e+07,0.0212072,0.0212072,0.0216013,-0.0214449, 0.0216013,0,0.0212072, 33.1326,59.7515, 0, -20.9854, 12.3893, 1562.87, 0, -12926.8,2.89052,6640.27
09/18/2017,12.77,13.3,12.74,13.08,13.08,8.35174e+07,0.0447284,0.0447284,0.0217803,-0.0216238, 0.0217803,0.0224589,0.0217803, 33.7337,61.0935, 22.2104, -21.5465, 12.6556, 1541.32, 0, -12652.7,1.47788,7507.81
09/19/2017,13.25,13.29,12.88,13.12,13.12,6.54552e+07,0.0030581,0.0030581,0.0224884,-0.0223284, 0.0224884,0,0.0030581, 33.1772,61.0935, 0, -3.05344, 13.1, 1538.27, 0, -12609.3,3.31253,7572.72
09/20/2017,13.07,13.8,12.8,13.74,13.74,1.02682e+08,0.0472561,0.0472561,0.0222955,-0.0221375, 0.0222955,0.0244163,0.0222955, 34.1412,62.5851, 24.123, -22.0506, 13.2655, 1516.22, 0, -12315.3,1.57368,8517.55
09/21/2017,14,14.24,13.32,13.41,13.41,1.66822e+08,-0.0240175,-0.0240175,0.0228327,-0.0226723, 0.0228327,-0.0013764,-0.0226723, 33.6687,62.499, -1.37735, 22.9332, 13.5833, 1539.15, 0, -12623.4,3.33808,8016.56
09/22/2017,13.2,13.4,13.12,13.3,13.3,5.0547e+07,-0.00820283,-0.00820283,0.0228765,-0.0227146, 0.0228765,0,-0.00820283, 33.6344,62.499, 0, 8.23666, 13.3549, 1547.39, 0, -12729.9,3.49453,7850.3
09/25/2017,13.25,13.28,12.49,12.61,12.61,8.41722e+07,-0.0518797,-0.0518797,0.0217425,-0.0215882, 0.0217425,-0.0309599,-0.0215882, 33.4713,60.564, -31.4493, 21.8246, 13.1557, 1569.21, 0, -13015.8,1.2775,6771.97
09/26/2017,12.85,12.93,12.43,12.45,12.45,6.8302e+07,-0.0126883,-0.0126883,0.0227612,-0.0225974, 0.0227612,0,-0.0126883, 32.6808,60.564, 0, 12.7695, 12.5297, 1581.98, 0, -13172.5,3.24566,6523.12
09/27/2017,12.65,12.87,12.5,12.74,12.74,5.99472e+07,0.0232932,0.0232932,0.0221833,-0.0220236, 0.0221833,0.00108575,0.0221833, 33.1617,60.6298, 1.08516, -21.9409, 12.5873, 1560.04, 0, -12893.4,2.9526,6981.5
09/28/2017,12.76,12.84,12.55,12.74,12.74,3.58123e+07,0,0,0.0222293,-0.0220702, 0.0222293,0,0, 33.1259,60.6298, 0, 0, 12.74, 1560.04, 0, -12890.3,3.14769,6984.65
09/29/2017,12.77,12.82,12.6,12.75,12.75,3.39269e+07,0.000784929,0.000784929,0.0219075,-0.0217507, 0.0219075,0,0.000784929, 33.3775,60.6298, 0, -0.784621, 12.745, 1559.26, 0, -12877.2,3.05841,7003.3
10/02/2017,12.8,12.85,12.62,12.71,12.71,3.44611e+07,-0.00313725,-0.00313725,0.0216986,-0.0215431, 0.0216986,0,-0.00313725, 33.5424,60.6298, 0, 3.14219, 12.73, 1562.4, 0, -12914.2,2.99682,6943.87
10/03/2017,12.73,13.48,12.7,13.42,13.42,8.5174e+07,0.0558615,0.0558615,0.0217052,-0.0215493, 0.0217052,0.0334307,0.0217052, 34.6583,62.6567, 32.884, -21.473, 12.8472, 1540.92, 0, -12637.1,1.19134,8042.06
10/04/2017,13.31,13.5,13.15,13.31,13.31,4.23032e+07,-0.00819672,-0.00819672,0.0224329,-0.0222732, 0.0224329,0,-0.00819672, 34.0703,62.6567, 0, 8.2305, 13.3649, 1549.15, 0, -12743.8,3.36285,7875.47
10/05/2017,13.38,13.46,13.21,13.34,13.34,3.47586e+07,0.00225394,0.00225394,0.022467,-0.0223071, 0.022467,0,0.00225394, 34.0432,62.6567, 0, -2.25141, 13.325, 1546.9, 0, -12710.4,3.363,7925.27
10/06/2017,13.22,13.39,13.18,13.23,13.23,2.82587e+07,-0.00824588,-0.00824588,0.0222897,-0.0221312, 0.0222897,0,-0.00824588, 34.1849,62.6567, 0, 8.28006, 13.2849, 1555.18, 0, -12817.1,3.30018,7757.96
10/09/2017,13.26,13.83,13.26,13.47,13.47,5.40325e+07,0.0181406,0.0181406,0.0223288,-0.0221694, 0.0223288,0,0.0181406, 34.1535,62.6567, 0, -17.978, 13.3495, 1537.21, 0, -12573.8,3.32787,8132.37
10/10/2017,13.72,13.79,13.44,13.7,13.7,4.3304e+07,0.017075,0.017075,0.0223899,-0.0222312, 0.0223899,0,0.017075, 34.1047,62.6567, 0, -16.9308, 13.5845, 1520.27, 0, -12340.4,3.40502,8487.37
10/11/2017,13.62,13.96,13.61,13.88,13.88,3.87466e+07,0.0131387,0.0131387,0.0223197,-0.0221626, 0.0223197,0,0.0131387, 34.1609,62.6567, 0, -13.0531, 13.7897, 1507.22, 0, -12157,3.43479,8763.28
10/12/2017,13.85,14.37,13.81,14.2,14.2,6.98741e+07,0.0230548,0.0230548,0.0223043,-0.0221482, 0.0223043,0.000734035,0.0223043, 34.1982,62.7027, 0.733766, -22.0592, 14.0339, 1485.16, 0, -11844,3.37961,9245.31
10/13/2017,14.32,14.41,14.12,14.22,14.22,3.75158e+07,0.00140845,0.00140845,0.0219033,-0.0217515, 0.0219033,0,0.00140845, 34.5221,62.7027, 0, -1.40746, 14.21, 1483.75, 0, -11820.6,3.40867,9278.4
10/16/2017,14.25,14.35,14.12,14.26,14.26,3.41368e+07,0.00281294,0.00281294,0.0217225,-0.0215717, 0.0217225,0,0.00281294, 34.6696,62.7027, 0, -2.80899, 14.24, 1480.95, 0, -11777.2,3.35969,9341.06
10/17/2017,14.24,14.35,14.14,14.16,14.16,2.89956e+07,-0.00701262,-0.00701262,0.0216733,-0.0215229, 0.0216733,0,-0.00701262, 34.7099,62.7027, 0, 7.03733, 14.2099, 1487.98, 0, -11873.9,3.33744,9195.95
10/18/2017,14.2,14.28,13.76,14.07,14.07,3.90203e+07,-0.00635593,-0.00635593,0.0215049,-0.0213551, 0.0215049,0,-0.00635593, 34.8484,62.7027, 0, 6.37622, 14.1149, 1494.36, 0, -11960.6,3.26379,9065.01
10/19/2017,13.85,14.04,13.69,13.95,13.95,3.37957e+07,-0.00852878,-0.00852878,0.0215161,-0.0213657, 0.0215161,0,-0.00852878, 34.8391,62.7027, 0, 8.56536, 14.0099, 1502.92, 0, -12077.4,3.24289,8888.41
10/20/2017,14.03,14.09,13.8,13.81,13.81,3.25389e+07,-0.0100358,-0.0100358,0.0213991,-0.021249, 0.0213991,0,-0.0100358, 34.9358,62.7027, 0, 10.0865, 13.8798, 1513.01, 0, -12214.2,3.17794,8680.48
10/23/2017,13.94,14.19,13.9,14.1,14.1,4.9838e+07,0.0209993,0.0209993,0.0210297,-0.0208815, 0.0210297,0,0.0209993, 35.2436,62.7027, 0, -20.7818, 13.9542, 1492.23, 0, -11921.1,3.08563,9119.31
10/24/2017,14.2,14.36,14.15,14.25,14.25,8.48916e+07,0.0106383,0.0106383,0.020979,-0.0208321, 0.020979,0,0.0106383, 35.2863,62.7027, 0, -10.5821, 14.1748, 1481.65, 0, -11768,3.11929,9345.47
10/25/2017,12.95,13.13,12.29,12.33,12.33,1.66762e+08,-0.134737,-0.0629369,0.0207542,-0.0206096, 0.0207542,-0.116529,-0.0206096, 31.3419,55.396, -123.897, 20.8249, 14.1024, 1502.47, 0, -12061.2,0.456442,6464.25
10/26/2017,12.45,12.46,12,12.01,12.01,8.76254e+07,-0.025953,-0.025953,0.0223904,-0.0222327, 0.0223904,-0.00380484,-0.0222327, 30.0376,55.1852, -3.8121, 22.4836, 12.1922, 1524.96, 0, -12332.7,2.60955,5981.97
10/27/2017,12.17,12.19,11.35,11.84,11.84,1.1565e+08,-0.0141549,-0.0141549,0.0226741,-0.0225142, 0.0226741,0,-0.0141549, 29.839,55.1852, 0, 14.256, 11.9247, 1539.21, 0, -12499.7,3.06532,5724.59
