Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance
06/04/1993,8.5625,8.625,8.5,8.5625,5.50363,118200,0.00735286,0.00735286,0.02,-0.021, 0.02,0,0.00735286, 4.36223,7.57188, 0, -7.32595, 5.48351, 319.034, 0, -1838.54,1.0967,-82.6912, -6.95645, 31.8884, -6.39733
06/07/1993,8.5,8.6875,8.5,8.625,5.5438,60000,0.00729937,0.00729937,0.02,-0.021, 0.02,0,0.00729937, 4.36223,7.57188, 0, -7.27286, 5.52368, 311.761, 0, -1797.26,1.10474,-68.9163, -6.95645, 31.8884, -6.6768
06/08/1993,8.625,8.625,8.5,8.5625,5.50363,298200,-0.00724647,-0.00724647,0.02,-0.021, 0.02,0,-0.00724647, 4.36223,7.57188, 0, 7.27286, 5.52368, 319.034, 0, -1836.33,1.10474,-80.4817, -6.95645, 31.8884, -6.39733
06/09/1993,8.5625,8.5625,8.4375,8.4375,5.42328,27400,-0.0145982,-0.0145982,0.02,-0.021, 0.02,0,-0.0145982, 4.36223,7.57188, 0, 14.7058, 5.46331, 333.74, 0, -1915.58,1.09266,-105.61, -6.95645, 31.8884, -5.83843
06/10/1993,8.4375,8.625,8.4375,8.5625,5.50363,153600,0.0148145,0.0148145,0.02,-0.021, 0.02,0,0.0148145, 4.36223,7.57188, 0, -14.7058, 5.46331, 319.034, 0, -1834.14,1.09266,-78.2964, -6.95645, 31.8884, -6.39733
06/11/1993,8.6875,8.8125,8.5625,8.8125,5.66432,84200,0.0291971,0.0291971,0.0195616,-0.0205397, 0.0195616,0.00945059,0.0195616, 4.45035,7.64344, 9.40621, -19.3728, 5.5572, 299.661, 0, -1725.77,0.716904,-28.3892, 2.44976, -21.3914, -7.51517
06/14/1993,8.9375,9,8.75,8.9375,5.74467,434000,0.0141848,0.0141848,0.019964,-0.0209622, 0.019964,0,0.0141848, 4.40728,7.64344, 0, -14.0851, 5.70435, 285.576, 0, -1644.28,1.13677,-3.74335, 2.44976, -21.3914, -7.31833
06/15/1993,8.875,9.125,8.8125,8.875,5.70449,169600,-0.0069931,-0.0069931,0.0200193,-0.0210202, 0.0200193,0,-0.0069931, 4.40142,7.64344, 0, 7.01766, 5.72454, 292.594, 0, -1683.31,1.14712,-14.2094, 2.44976, -21.3914, -7.41675
06/16/1993,8.875,9.0625,8.875,8.9375,5.74467,288200,0.00704234,0.00704234,0.0200352,-0.021037, 0.0200352,0,0.00704234, 4.39972,7.64344, 0, -7.01766, 5.72454, 285.576, 0, -1641.99,1.14895,-1.44729, 2.44976, -21.3914, -7.31833
06/17/1993,9,9,8.8125,8.9375,5.74467,165400,0,0,0.0199756,-0.0209744, 0.0199756,0,0, 4.40605,7.64344, 0, 0, 5.74467, 285.576, 0, -1640.84,1.14613,-0.301159, 2.44976, -21.3914, -7.31833
06/18/1993,8.9375,9,8.8125,8.875,5.70449,89400,-0.0069931,-0.0069931,0.0195999,-0.0205799, 0.0195999,0,-0.0069931, 4.44623,7.64344, 0, 7.01766, 5.72454, 292.594, 0, -1679.91,1.09956,-10.8148, 2.44976, -21.3914, -7.41675
06/21/1993,8.8125,8.9375,8.8125,8.875,5.70449,34200,0,0,0.0195992,-0.0205792, 0.0195992,0,0, 4.4463,7.64344, 0, 0, 5.70449, 292.594, 0, -1678.82,1.09563,-9.71913, 2.44976, -21.3914, -7.41675
06/22/1993,8.9375,9.0625,8.8125,8.875,5.70449,143000,0,0,0.0195587,-0.0205367, 0.0195587,0,0, 4.45066,7.64344, 0, 0, 5.70449, 292.594, 0, -1677.73,1.09111,-8.62802, 2.44976, -21.3914, -7.41675
06/23/1993,8.875,9,8.75,8.75,5.62415,23600,-0.0140845,-0.0140845,0.0195587,-0.0205367, 0.0195587,0,-0.0140845, 4.45066,7.64344, 0, 14.1846, 5.66418, 306.778, 0, -1756.99,1.0834,-31.6209, 2.44976, -21.3914, -7.61358
06/24/1993,8.75,9,8.75,8.8125,5.66432,58200,0.00714259,0.00714259,0.0196833,-0.0206674, 0.0196833,0,0.00714259, 4.43726,7.64344, 0, -7.11721, 5.6442, 299.661, 0, -1715.72,1.09337,-18.3471, 2.44976, -21.3914, -7.51517
06/25/1993,8.8125,9.25,8.8125,9.1875,5.90536,370000,0.0425538,0.0425538,0.0195624,-0.0205405, 0.0195624,0.0225502,0.0195624, 4.55062,7.8158, 22.2997, -19.3735, 5.71945, 280.288, 0, -1604.41,0.50837,50.7894, 24.7495, -153.079, -6.92468
06/28/1993,9.1875,9.625,9.0625,9.5625,6.14639,135200,0.0408162,0.0408162,0.0204872,-0.0215116, 0.0204872,0.0199208,0.0204872, 4.53901,7.9715, 19.725, -20.2802, 5.96554, 260.007, 0, -1482.79,0.634749,115.315, 44.4744, -274.317, -0.959218
06/29/1993,9.75,9.75,9.4375,9.5,6.10622,575600,-0.00653587,-0.00653587,0.0210711,-0.0221247, 0.0210711,0,-0.00653587, 4.47617,7.9715, 0, 6.55732, 6.12627, 266.565, 0, -1521.6,1.36001,106.099, 44.4744, -274.317, -2.74585
06/30/1993,9.5,9.5,9.375,9.5,6.10622,132000,0,0,0.0209879,-0.0220373, 0.0209879,0,0, 4.48505,7.9715, 0, 0, 6.10622, 266.565, 0, -1520.26,1.34487,107.444, 44.4744, -274.317, -2.74585
07/01/1993,9.5,9.625,9.4375,9.625,6.18656,120800,0.0131577,0.0131577,0.0200649,-0.0210681, 0.0200649,0,0.0131577, 4.58528,7.9715, 0, -13.0719, 6.14626, 253.493, 0, -1438.68,1.23724,129.571, 44.4744, -274.317, 0.827409
07/02/1993,9.625,9.75,9.5,9.5,6.10622,239400,-0.0129869,-0.0129869,0.0199123,-0.0209079, 0.0199123,0,-0.0129869, 4.60218,7.9715, 0, 13.0719, 6.14626, 266.565, 0, -1517.8,1.2185,109.899, 44.4744, -274.317, -2.74585
07/06/1993,9.5,9.625,9.3125,9.3125,5.9857,87200,-0.0197366,-0.0197366,0.0186209,-0.019552, 0.0186209,-0.000188324,-0.019552, 4.74808,7.97, -0.188342, 19.7456, 6.04623, 286.31, 0, -1636.15,1.03823,77.6172, 44.2861, -273.189, -8.10573
07/07/1993,9.375,9.375,9.1875,9.25,5.94553,74400,-0.00671149,-0.00671149,0.0191693,-0.0201278, 0.0191693,0,-0.00671149, 4.6849,7.97, 0, 6.73412, 5.96558, 293.045, 0, -1675.23,1.09607,67.0763, 44.2861, -273.189, -9.88483
07/08/1993,9.3125,9.5625,9.25,9.5,6.10622,104000,0.0270269,0.0270269,0.01915,-0.0201075, 0.01915,0.00772888,0.01915, 4.72334,8.0316, 7.69917, -18.9689, 6.00219, 274.076, 0, -1560.59,0.784103,112.976, 51.9853, -320.202, -2.76854
07/09/1993,9.5,9.5625,9.4375,9.5,6.10622,302600,0,0,0.0188437,-0.0197859, 0.0188437,0,0, 4.75876,8.0316, 0, 0, 6.10622, 274.076, 0, -1559.51,1.08411,114.06, 51.9853, -320.202, -2.76854
07/12/1993,9.5625,9.5625,9.4375,9.5,6.10622,98200,0,0,0.017794,-0.0186837, 0.017794,0,0, 4.88322,8.0316, 0, 0, 6.10622, 274.076, 0, -1558.54,0.966697,115.027, 51.9853, -320.202, -2.76854
07/13/1993,9.5,9.5625,9.4375,9.5,6.10622,212400,0,0,0.0171486,-0.0180061, 0.0171486,0,0, 4.96219,8.0316, 0, 0, 6.10622, 274.076, 0, -1557.64,0.897844,115.925, 51.9853, -320.202, -2.76854
07/14/1993,9.5,9.75,9.5,9.75,6.26691,153200,0.0263153,0.0263153,0.0168108,-0.0176513, 0.0168108,0.00934741,0.0168108, 5.05107,8.10667, 9.30399, -16.671, 6.15733, 257.405, 0, -1454.43,0.559135,158.698, 61.2893, -378.509, 5.58481
07/15/1993,9.75,9.75,9.6875,9.75,6.26691,133800,0,0,0.0166576,-0.0174905, 0.0166576,0,0, 5.07052,8.10667, 0, 0, 6.26691, 257.405, 0, -1453.56,0.869455,159.567, 61.2893, -378.509, 5.58481
07/16/1993,9.75,9.75,9.625,9.75,6.26691,126000,0,0,0.0163497,-0.0171672, 0.0163497,0,0, 5.10995,8.10667, 0, 0, 6.26691, 257.405, 0, -1452.73,0.837609,160.405, 61.2893, -378.509, 5.58481
07/19/1993,9.6875,9.8125,9.6875,9.75,6.26691,244800,0,0,0.0156457,-0.016428, 0.0156457,0,0, 5.20185,8.10667, 0, 0, 6.26691, 257.405, 0, -1451.96,0.767031,161.172, 61.2893, -378.509, 5.58481
07/20/1993,9.75,9.75,9.6875,9.75,6.26691,111000,0,0,0.0156603,-0.0164433, 0.0156603,0,0, 5.19991,8.10667, 0, 0, 6.26691, 257.405, 0, -1451.19,0.768464,161.94, 61.2893, -378.509, 5.58481
07/21/1993,9.8125,9.9375,9.75,9.9375,6.38742,117400,0.0192309,0.0192309,0.0156713,-0.0164549, 0.0156713,0.00350465,0.0156713, 5.21668,8.13508, 3.49852, -15.5498, 6.31582, 241.855, 0, -1352.35,0.633808,192.482, 64.7878, -400.856, 12.9713
07/22/1993,9.9375,10.125,9.9375,10.0625,6.46777,240600,0.0125791,0.0125791,0.0157491,-0.0165366, 0.0157491,0,0.0125791, 5.20638,8.13508, 0, -12.5006, 6.42747, 229.354, 0, -1271.2,0.797116,212.208, 64.7878, -400.856, 18.1768
07/23/1993,10.0625,10.125,9.875,9.875,6.34725,138200,-0.0186335,-0.0186335,0.015354,-0.0161216, 0.015354,-0.00255298,-0.0161216, 5.2456,8.11431, -2.55624, 16.253, 6.41542, 245.607, 0, -1374.82,0.65282,184.112, 62.2315, -384.631, 10.3688
07/26/1993,9.875,10.0625,9.75,10.0625,6.46777,236200,0.0189873,0.0189873,0.0158967,-0.0166915, 0.0158967,0.00304222,0.0158967, 5.18941,8.139, 3.0376, -15.7717, 6.39751, 229.836, 0, -1273.24,0.678494,213.282, 65.2691, -404.277, 17.8688
07/27/1993,10.125,10.3125,10.125,10.25,6.58829,259200,0.0186333,0.0186333,0.0154616,-0.0162347, 0.0154616,0.00312342,0.0154616, 5.26352,8.16442, 3.11855, -15.3433, 6.51758, 214.492, 0, -1172.59,0.648122,240.544, 68.3877, -424.823, 25.7347
07/28/1993,10.75,11.1875,10.6875,11.0625,7.11052,583200,0.0792676,0.0463848,0.0155781,-0.016357, 0.0155781,0.0627126,0.0155781, 5.57703,8.67643, 60.8247, -15.458, 6.63941, 199.034, 0, -1069.8,0.1603,345.438, 129.212, -857.318, 61.4494
07/29/1993,11.1875,11.6875,11.125,11.4375,7.35156,344800,0.033899,0.033899,0.0171648,-0.018023, 0.0171648,0.0164519,0.0171648, 5.44659,8.81917, 16.318, -17.0191, 7.17129, 182.015, 0, -947.211,0.539421,390.885, 145.53, -977.281, 92.5948
07/30/1993,11.5,11.6875,11.4375,11.6875,7.51225,217800,0.0218577,0.0218577,0.0178809,-0.018775, 0.0178809,0.00390689,0.0178809, 5.37146,8.85363, 3.89928, -17.7229, 7.417, 164.292, 0, -814.787,0.973092,419.417, 149.43, -1006.57, 115.98
08/02/1993,11.6875,11.875,11.625,11.625,7.47208,511400,-0.00534766,-0.00534766,0.0180151,-0.0189159, 0.0180151,0,-0.00534766, 5.35367,8.85363, 0, 5.36201, 7.49214, 169.654, 0, -853.744,1.21577,413.925, 149.43, -1006.57, 109.977
08/03/1993,11.625,11.625,11.125,11.5,7.39174,161000,-0.0107524,-0.0107524,0.0179701,-0.0188686, 0.0179701,0,-0.0107524, 5.35964,8.85363, 0, 10.8107, 7.4318, 180.465, 0, -932.887,1.19995,401.062, 149.43, -1006.57, 97.9711
08/04/1993,11.375,11.875,11.375,11.8125,7.5926,129200,0.0271744,0.0271744,0.0182434,-0.0191556, 0.0182434,0.00877098,0.0182434, 5.37032,8.93129, 8.73274, -18.079, 7.45886, 162.386, 0, -797.2,0.838233,435.731, 158.162, -1072.88, 127.986
08/05/1993,11.875,12.3125,11.875,12.1875,7.83364,270200,0.0317459,0.0317459,0.0185157,-0.0194415, 0.0185157,0.0129897,0.0185157, 5.4038,9.0473, 12.906, -18.3464, 7.66257, 144.039, 0, -655.848,0.771935,472.505, 171.068, -1173.98, 166.109
08/06/1993,12.0625,12.125,11.875,11.9375,7.67294,397600,-0.0205135,-0.0205135,0.0184617,-0.0193848, 0.0184617,-0.00115101,-0.0193848, 5.40474,9.03689, -1.15167, 19.5751, 7.75734, 163.615, 0, -806.451,1.24788,448.954, 169.917, -1165.14, 138.619
08/09/1993,11.9375,12.0625,11.875,12,7.71312,148200,0.00523606,0.00523606,0.0192928,-0.0202574, 0.0192928,0,0.00523606, 5.29611,9.03689, 0, -5.2224, 7.693, 158.392, 0, -764.843,1.43171,456.854, 169.917, -1165.14, 145.446
08/10/1993,12,12,11.625,11.6875,7.51225,104000,-0.026042,-0.026042,0.01825,-0.0191625, 0.01825,-0.00701395,-0.0191625, 5.39484,8.9735, -7.03866, 19.3484, 7.63886, 177.741, 0, -911.712,0.931243,423.521, 162.878, -1112.27, 111.315
08/11/1993,11.6875,11.875,11.6875,11.75,7.55243,77400,0.00534793,0.00534793,0.0181942,-0.0191039, 0.0181942,0,0.00534793, 5.40225,8.9735, 0, -5.33368, 7.53231, 172.407, 0, -870.29,1.24671,431.801, 162.878, -1112.27, 117.859
08/12/1993,11.75,11.75,11.4375,11.75,7.55243,64000,0,0,0.0180444,-0.0189466, 0.0180444,0,0, 5.42224,8.9735, 0, 0, 7.55243, 172.407, 0, -869.061,1.22954,433.03, 162.878, -1112.27, 117.859
08/13/1993,11.75,11.75,11.5625,11.6875,7.51225,17600,-0.00531948,-0.00531948,0.0180444,-0.0189466, 0.0180444,0,-0.00531948, 5.42224,8.9735, 0, 5.33368, 7.53231, 177.741, 0, -908.009,1.22626,427.223, 162.878, -1112.27, 111.315
08/16/1993,11.6875,11.75,11.5,11.75,7.55243,119600,0.00534793,0.00534793,0.0181149,-0.0190207, 0.0181149,0,0.00534793, 5.41281,8.9735, 0, -5.33368, 7.53231, 172.407, 0, -866.598,1.23587,435.492, 162.878, -1112.27, 117.859
08/17/1993,11.625,11.9375,11.625,11.9375,7.67294,82800,0.015957,0.015957,0.0177718,-0.0186604, 0.0177718,0,0.015957, 5.4589,8.9735, 0, -15.831, 7.61245, 156.576, 0, -744.884,1.20215,456.514, 162.878, -1112.27, 137.488
08/18/1993,12,12.25,12,12,7.71312,98800,0.00523606,0.00523606,0.0171581,-0.018016, 0.0171581,0,0.00523606, 5.54282,8.9735, 0, -5.2224, 7.693, 151.354, 0, -703.575,1.13242,463.832, 162.878, -1112.27, 144.032
08/19/1993,12,12.125,11.8125,12.125,7.79346,96600,0.0104167,0.0104167,0.0169564,-0.0178043, 0.0169564,0,0.0104167, 5.57082,8.9735, 0, -10.3628, 7.75319, 140.991, 0, -622.116,1.1146,476.69, 162.878, -1112.27, 157.118
08/20/1993,12,12.0625,11.8125,12,7.71312,43600,-0.0103093,-0.0103093,0.0165743,-0.017403, 0.0165743,0,-0.0103093, 5.62446,8.9735, 0, 10.3628, 7.75319, 151.354, 0, -701.396,1.06492,466.012, 162.878, -1112.27, 144.032
08/23/1993,11.9375,12,11.875,12,7.71312,280200,0,0,0.0168348,-0.0176765, 0.0168348,0,0, 5.58781,8.9735, 0, 0, 7.71312, 151.354, 0, -700.303,1.09298,467.105, 162.878, -1112.27, 144.032
08/24/1993,12,12.1875,12,12.0625,7.75329,279000,0.00520814,0.00520814,0.0168348,-0.0176765, 0.0168348,0,0.00520814, 5.58781,8.9735, 0, -5.19462, 7.73318, 146.159, 0, -659.036,1.09583,474.176, 162.878, -1112.27, 150.575
08/25/1993,12.0625,12.3125,12.0625,12.3125,7.91398,97600,0.0207258,0.0207258,0.0167878,-0.0176272, 0.0167878,0.00387298,0.0167878, 5.61606,9.00826, 3.8655, -16.6484, 7.8181, 129.51, 0, -527.982,0.895169,496.962, 166.744, -1142.86, 176.748
08/26/1993,12.1875,12.1875,11.9375,12,7.76991,258600,-0.0182044,-0.0182044,0.016597,-0.0174268, 0.016597,-0.000791339,-0.0174268, 5.63856,9.00113, -0.791652, 17.5804, 7.84472, 147.091, 0, -664.862,1.03352,478.022, 165.952, -1136.71, 152.726
08/27/1993,12.0625,12.0625,11.4375,11.5625,7.48663,315800,-0.0364585,-0.0364585,0.0171805,-0.0180396, 0.0171805,-0.0187573,-0.0180396, 5.45254,8.83229, -18.9354, 18.2043, 7.69951, 165.295, 0, -804.469,0.557086,433.036, 147.017, -994.944, 105.715
08/30/1993,11.5,11.8125,11.5,11.8125,7.64851,31600,0.021622,0.021622,0.0188496,-0.019792, 0.0188496,0.00272115,0.0188496, 5.24666,8.85633, 2.71746, -18.6741, 7.55686, 146.621, 0, -662.178,1.17314,459.255, 149.734, -1015.73, 129.513
08/31/1993,11.875,11.9375,11.8125,11.875,7.68898,58600,0.0052907,0.0052907,0.0190608,-0.0200139, 0.0190608,0,0.0052907, 5.21968,8.85633, 0, -5.27676, 7.66872, 141.344, 0, -620.319,1.39308,466.474, 149.734, -1015.73, 135.572
09/01/1993,11.875,12.125,11.75,12.0625,7.81038,104000,0.0157894,0.0157894,0.0190298,-0.0199812, 0.0190298,0,0.0157894, 5.22364,8.85633, 0, -15.666, 7.74944, 125.678, 0, -497.513,1.40316,484.082, 149.734, -1015.73, 153.751
09/02/1993,12.0625,12.4375,12.0625,12.4375,8.05319,174600,0.0310882,0.0310882,0.0189573,-0.0199052, 0.0189573,0.0119052,0.0189573, 5.29517,8.96176, 11.8349, -18.7799, 7.88406, 106.898, 0, -348.581,0.870202,512.292, 161.569, -1111.04, 190.108
09/03/1993,12.4375,12.5,12.1875,12.25,7.93179,349000,-0.0150754,-0.0150754,0.0194775,-0.0204514, 0.0194775,0,-0.0150754, 5.22858,8.96176, 0, 15.1902, 7.99226, 122.089, 0, -468.469,1.51603,499.912, 161.569, -1111.04, 170.493
09/07/1993,12.0625,12.25,12.0625,12.1875,7.89132,86200,-0.00510175,-0.00510175,0.0193296,-0.0202961, 0.0193296,0,-0.00510175, 5.24739,8.96176, 0, 5.11481, 7.91153, 127.203, 0, -507.457,1.47801,496.346, 161.569, -1111.04, 163.955
09/08/1993,12.1875,12.1875,12,12.0625,7.81038,123000,-0.0102568,-0.0102568,0.0192975,-0.0202624, 0.0192975,0,-0.0102568, 5.25148,8.96176, 0, 10.3098, 7.85075, 137.513, 0, -586.935,1.46178,487.096, 161.569, -1111.04, 150.877
09/09/1993,11.9375,12.0625,11.875,11.9375,7.72944,41200,-0.010363,-0.010363,0.0193555,-0.0203233, 0.0193555,0,-0.010363, 5.24409,8.96176, 0, 10.4171, 7.76981, 147.93, 0, -666.418,1.45542,477.001, 161.569, -1111.04, 137.8
09/10/1993,11.8125,11.875,11.6875,11.75,7.60804,126000,-0.0157064,-0.0157064,0.0178705,-0.018764, 0.0178705,0,-0.0157064, 5.43847,8.96176, 0, 15.8311, 7.6685, 163.761, 0, -786.594,1.22448,459.309, 161.569, -1111.04, 118.185
09/13/1993,11.875,11.875,11.75,11.8125,7.64851,143600,0.0053195,0.0053195,0.0171891,-0.0180485, 0.0171891,0,0.0053195, 5.53129,8.96176, 0, -5.30541, 7.62825, 158.456, 0, -744.996,1.12694,466.956, 161.569, -1111.04, 124.724
09/14/1993,11.75,11.75,11.3125,11.4375,7.4057,412400,-0.0317464,-0.0317464,0.0167666,-0.0176049, 0.0167666,-0.0143949,-0.0176049, 5.50958,8.83276, -14.4996, 17.7617, 7.58089, 176.218, 0, -879.06,0.586227,425.955, 147.069, -1003.66, 85.493
09/15/1993,11.3125,11.4375,11.25,11.4375,7.4057,195200,0,0,0.0177602,-0.0186482, 0.0177602,0,0, 5.37484,8.83276, 0, 0, 7.4057, 176.218, 0, -877.892,1.16796,427.123, 147.069, -1003.66, 85.493
09/16/1993,11.4375,11.625,11.375,11.5625,7.48663,125400,0.010929,0.010929,0.0176468,-0.0185292, 0.0176468,0,0.010929, 5.38995,8.83276, 0, -10.8697, 7.44606, 165.348, 0, -795.796,1.15939,442.104, 147.069, -1003.66, 97.3963
09/17/1993,11.5,11.625,11.5,11.5625,7.48663,227600,0,0,0.0170294,-0.0178809, 0.0170294,0,0, 5.47344,8.83276, 0, 0, 7.48663, 165.348, 0, -794.71,1.08557,443.19, 147.069, -1003.66, 97.3963
09/20/1993,11.6875,11.875,11.6875,11.875,7.68898,48200,0.0270271,0.0270271,0.0159177,-0.0167136, 0.0159177,0.0109353,0.0159177, 5.6903,8.92935, 10.876, -15.7924, 7.54598, 149.556, 0, -674.974,0.566676,474.955, 157.945, -1087.28, 127.155
09/21/1993,11.8125,11.9375,11.5625,11.5625,7.48663,17600,-0.0263159,-0.0263159,0.0163095,-0.0171249, 0.0163095,-0.00935106,-0.0171249, 5.58154,8.84585, -9.39506, 17.2733, 7.62286, 166.829, 0, -805.99,0.655758,442.997, 148.55, -1016.95, 95.1956
09/22/1993,11.5625,11.6875,11.5,11.6875,7.56757,47800,0.0108106,0.0108106,0.0169771,-0.0178259, 0.0169771,0,0.0108106, 5.48873,8.84585, 0, -10.7526, 7.52699, 156.076, 0, -723.971,1.08472,457.147, 148.55, -1016.95, 107.219
09/23/1993,11.75,12.125,11.75,12,7.76991,218600,0.0267383,0.0267383,0.0164156,-0.0172364, 0.0164156,0.010156,0.0164156, 5.62316,8.93569, 10.1047, -16.2823, 7.62943, 139.794, 0, -599.111,0.635062,487.076, 158.655, -1095.46, 137.277
09/24/1993,12.0625,12.125,11.9375,12,7.76991,43600,0,0,0.0170898,-0.0179442, 0.0170898,0,0, 5.52889,8.93569, 0, 0, 7.76991, 139.794, 0, -597.976,1.13464,488.211, 158.655, -1095.46, 137.277
09/27/1993,12.0625,12.125,11.875,11.9375,7.72944,44600,-0.00520881,-0.00520881,0.0170898,-0.0179442, 0.0170898,0,-0.00520881, 5.52889,8.93569, 0, 5.22242, 7.74965, 145.016, 0, -637.317,1.13168,483.579, 158.655, -1095.46, 130.856
09/28/1993,11.9375,12,11.8125,12,7.76991,24200,0.00523608,0.00523608,0.0170883,-0.0179428, 0.0170883,0,0.00523608, 5.52908,8.93569, 0, -5.22242, 7.74965, 139.794, 0, -595.713,1.13149,490.474, 158.655, -1095.46, 137.277
09/29/1993,12.125,12.125,12,12.125,7.85085,16800,0.0104167,0.0104167,0.0170874,-0.0179418, 0.0170874,0,0.0104167, 5.52921,8.93569, 0, -10.3628, 7.81028, 129.431, 0, -513.636,1.14022,502.508, 158.655, -1095.46, 150.118
09/30/1993,12.0625,12.375,12.0625,12.25,7.93179,36000,0.0103092,0.0103092,0.0169505,-0.0177981, 0.0169505,0,0.0103092, 5.54816,8.93569, 0, -10.2564, 7.89121, 119.175, 0, -431.567,1.13366,513.701, 158.655, -1095.46, 162.959
10/01/1993,12.25,12.4375,12,12,7.76991,87200,-0.0204081,-0.0204081,0.0170204,-0.0178714, 0.0170204,-0.00258286,-0.0178714, 5.52417,8.91261, -2.5862, 18.0331, 7.86059, 137.208, 0, -572.323,0.994811,493.77, 156.069, -1075.36, 137.277
10/04/1993,12,12.0625,11.9375,11.9375,7.72944,87600,-0.00520881,-0.00520881,0.0173638,-0.018232, 0.0173638,0,-0.00520881, 5.47705,8.91261, 0, 5.22242, 7.74965, 142.43, 0, -611.626,1.16827,489.279, 156.069, -1075.36, 130.96
10/05/1993,11.9375,12,11.875,11.9375,7.72944,20400,0,0,0.0172837,-0.0181479, 0.0172837,0,0, 5.48799,8.91261, 0, 0, 7.72944, 142.43, 0, -610.472,1.1545,490.434, 156.069, -1075.36, 130.96
10/06/1993,12,12.25,12,12.25,7.93179,29400,0.0261785,0.0261785,0.0172837,-0.0181479, 0.0172837,0.00874361,0.0172837, 5.53597,8.99053, 8.7056, -17.1361, 7.79595, 125.294, 0, -476.106,0.773255,517.699, 164.774, -1144.41, 162.54
10/07/1993,12.25,12.375,12.125,12.1875,7.89132,50400,-0.00510175,-0.00510175,0.0179055,-0.0188008, 0.0179055,0,-0.00510175, 5.4512,8.99053, 0, 5.11481, 7.91153, 130.409, 0, -515.304,1.26825,513.794, 164.774, -1144.41, 155.872
10/08/1993,12.1875,12.1875,11.75,11.8125,7.64851,287000,-0.0307693,-0.0307693,0.0175372,-0.0184141, 0.0175372,-0.0125869,-0.0184141, 5.43193,8.87737, -12.6668, 18.5857, 7.81833, 148.995, 0, -659.899,0.714134,479.688, 152.108, -1047.53, 115.864
10/11/1993,11.875,12.0625,11.875,12,7.76991,9000,0.0158728,0.0158728,0.0181284,-0.0190348, 0.0181284,0,0.0158728, 5.35306,8.87737, 0, -15.7481, 7.70897, 133.247, 0, -537.231,1.26673,498.083, 152.108, -1047.53, 134.33
10/12/1993,12,12.1875,12,12.0625,7.81038,11000,0.00520817,0.00520817,0.0170195,-0.0178704, 0.0170195,0,0.00520817, 5.50246,8.87737, 0, -5.19465, 7.79012, 128.052, 0, -495.636,1.12825,504.498, 152.108, -1047.53, 140.485
10/13/1993,12.1875,12.1875,12,12,7.76991,26200,-0.00518118,-0.00518118,0.016605,-0.0174353, 0.016605,0,-0.00518118, 5.5599,8.87737, 0, 5.19465, 7.79012, 133.247, 0, -535.029,1.07397,500.285, 152.108, -1047.53, 134.33
10/14/1993,12,12,11.6875,11.8125,7.64851,50600,-0.0156248,-0.0156248,0.0166181,-0.017449, 0.0166181,0,-0.0156248, 5.55808,8.87737, 0, 15.7481, 7.70897, 148.995, 0, -655.366,1.06446,484.221, 152.108, -1047.53, 115.864
10/15/1993,11.8125,11.8125,11.5625,11.75,7.60804,146000,-0.00529136,-0.00529136,0.0166101,-0.0174406, 0.0166101,0,-0.00529136, 5.5592,8.87737, 0, 5.30541, 7.62825, 154.3, 0, -694.785,1.0523,479.136, 152.108, -1047.53, 109.708
10/18/1993,12,12.8125,12,12.75,8.25553,500800,0.0851064,0.0498303,0.0155112,-0.0162867, 0.0155112,0.0685322,0.0155112, 6.10765,9.48576, 66.286, -15.3921, 7.66682, 138.908, 0, -576.606,0.170222,570.153, 218.394, -1594.76, 208.196
10/19/1993,12.6875,12.6875,12.375,12.5625,8.13413,179400,-0.014706,-0.014706,0.0179303,-0.0188268, 0.0179303,0,-0.014706, 5.74795,9.48576, 0, 14.8152, 8.1946, 153.723, 0, -696.694,1.31726,553.71, 218.394, -1594.76, 181.682
10/20/1993,12.5,12.5,12.1875,12.25,7.93179,159800,-0.0248754,-0.0248754,0.0181164,-0.0190223, 0.0181164,-0.00596669,-0.0190223, 5.68746,9.42916, -5.98456, 19.2055, 8.05639, 172.929, 0, -850.414,1.0064,521.219, 212.409, -1547.29, 137.492
10/21/1993,12.25,12.625,12.25,12.5625,8.13413,84200,0.02551,0.02551,0.018594,-0.0195237, 0.018594,0.00678979,0.018594, 5.65924,9.49318, 6.76684, -18.4232, 8.00519, 154.505, 0, -701.919,1.01368,554.848, 219.176, -1602.33, 180.471
10/22/1993,12.5625,12.75,12.5,12.75,8.25553,157400,0.0149255,0.0149255,0.0190797,-0.0200337, 0.0190797,0,0.0149255, 5.59245,9.49318, 0, -14.8152, 8.1946, 139.69, 0, -579.023,1.49156,574.194, 219.176, -1602.33, 207.08
10/25/1993,12.75,13.5,12.75,13.125,8.49834,230200,0.029412,0.029412,0.0189867,-0.019936, 0.0189867,0.0102311,0.0189867, 5.66249,9.59031, 10.1791, -18.8087, 8.33354, 120.882, 0, -421.303,0.976116,605.989, 229.355, -1688.84, 260.299
10/26/1993,13.1875,13.625,13,13.25,8.57928,145400,0.00952327,0.00952327,0.0196392,-0.0206212, 0.0196392,0,0.00952327, 5.57342,9.59031, 0, -9.47821, 8.53871, 111.403, 0, -338.725,1.64668,617.035, 229.355, -1688.84, 278.861
